💫️央视IPV6,#genre#
赖辉-爱的火焰,http://em.21dtv.com/songs/60143962.mkv
贾永久-情满西湖爱在人间,http://em.21dtv.com/songs/60143957.mkv
贾富营-新婚曲,http://em.21dtv.com/songs/60143960.mkv
贾富营-到底爱还是不爱,http://em.21dtv.com/songs/60143959.mkv
贺敬轩+邵明明-情人,http://em.21dtv.com/songs/60143958.mkv
贺一航-我们分手吧,http://em.21dtv.com/songs/60143957.mkv
贺一航-弄你,http://em.21dtv.com/songs/60143956.mkv
费玉清-梦诛缘锁清秋(MTV),http://em.21dtv.com/songs/60143955.mkv
费小祥-七夕情歌,http://em.21dtv.com/songs/60143954.mkv
谭联耀-矜持,http://em.21dtv.com/songs/60143953.mkv
谭维维+韩磊-不忘初心,http://em.21dtv.com/songs/60143952.mkv
谭周瑞+王佳宁-忆未央,http://em.21dtv.com/songs/60143951.mkv
谢茸儿-么么(MTV),http://em.21dtv.com/songs/60143950.mkv
谢熙妍-亲爱的你,http://em.21dtv.com/songs/60143949.mkv
谢有才+杨蕾-何苦痴情又伤心,http://em.21dtv.com/songs/60143948.mkv
谢慧娴-我是一只鱼(现场版),http://em.21dtv.com/songs/60143947.mkv
谢慧娴-Flow(现场版),http://em.21dtv.com/songs/60143946.mkv
谢帝-这才是成都(风景),http://em.21dtv.com/songs/60143945.mkv
我坐讲台旁边,http://em.21dtv.com/songs/60143944.mkv
谢帝-You already know,http://em.21dtv.com/songs/60143943.mkv
谢少唐-When I Was Your Man(现场版),http://em.21dtv.com/songs/60143942.mkv
谢少唐-Lay Me Down(现场版),http://em.21dtv.com/songs/60143941.mkv
谢宜君+陈随意-风铃声,http://em.21dtv.com/songs/60143940.mkv
谢宜君-风中飘,http://em.21dtv.com/songs/60143939.mkv
谢宜君-醉人生,http://em.21dtv.com/songs/60143938.mkv
谢宜君-痴恋的一生,http://em.21dtv.com/songs/60143937.mkv
谢宜君-痴心等无爱,http://em.21dtv.com/songs/60143936.mkv
谢宜君-承认,http://em.21dtv.com/songs/60143935.mkv
谢宜君-心追风,http://em.21dtv.com/songs/60143934.mkv
谢宜君-女人纯情梦,http://em.21dtv.com/songs/60143933.mkv
谢子圻-失控的玩具熊,http://em.21dtv.com/songs/60143932.mkv
谢华+姜玉阳-千年之约,http://em.21dtv.com/songs/60143931.mkv
谢作健-相信自己,http://em.21dtv.com/songs/60143930.mkv
谢作健-宜山宜山,http://em.21dtv.com/songs/60143929.mkv
谢作健-兄弟情谊,http://em.21dtv.com/songs/60143928.mkv
谢作健-不怕挑战,http://em.21dtv.com/songs/60143927.mkv
谢丹+金久哲-一再迁就,http://em.21dtv.com/songs/60143926.mkv
许魏洲-忘了我吧,http://em.21dtv.com/songs/60143925.mkv
许靖韵-Shut Up(MTV),http://em.21dtv.com/songs/60143924.mkv
许晓杰-兄长,http://em.21dtv.com/songs/60143923.mkv
许志刚-草原的女人,http://em.21dtv.com/songs/60143922.mkv
许巍+叶蓓-流浪途中爱上你,http://em.21dtv.com/songs/60143921.mkv
许千千+祝洋-爱你一万载,http://em.21dtv.com/songs/60143920.mkv
许佳麟+颜慧萍+赖淞凤-这样的知己,http://em.21dtv.com/songs/60143919.mkv
许佳慧+东来东往-默契,http://em.21dtv.com/songs/60143918.mkv
许佳慧-夜行动物,http://em.21dtv.com/songs/60143917.mkv
许书豪-不畏谁,http://em.21dtv.com/songs/60143916.mkv
讲者-僵尸拉,http://em.21dtv.com/songs/60143915.mkv
覃艺馨-家乡恋歌,http://em.21dtv.com/songs/60143914.mkv
覃浩-请你到平南来做客,http://em.21dtv.com/songs/60143913.mkv
覃桢-路过我耳朵的忧伤,http://em.21dtv.com/songs/60143912.mkv
覃亮添-看手机的人,http://em.21dtv.com/songs/60143911.mkv
袁野+徐真真-哪里下的雨都一样,http://em.21dtv.com/songs/60143910.mkv
袁莉媛+小旭音乐-如果寂寞了,http://em.21dtv.com/songs/60143909.mkv
袁娅维-问情,http://em.21dtv.com/songs/60143908.mkv
袁冬东-慈溪,http://em.21dtv.com/songs/60143907.mkv
袁俊-男人轻易不说累,http://em.21dtv.com/songs/60143906.mkv
袁丽媛-也许再见,http://em.21dtv.com/songs/60143905.mkv
薛明媛+朱贺-非酋,http://em.21dtv.com/songs/60143904.mkv
薛之谦-王子公主,http://em.21dtv.com/songs/60143903.mkv
蔡晓-哭吧,http://em.21dtv.com/songs/60143902.mkv
蔡文静-命中注定,http://em.21dtv.com/songs/60143901.mkv
蔡佳麟+郭婷筠-今世情 再世缘,http://em.21dtv.com/songs/60143900.mkv
蓝琪儿-天蓝蓝水蓝蓝,http://em.21dtv.com/songs/60143899.mkv
蓝琪儿-五星红旗在雪域上飘扬,http://em.21dtv.com/songs/60143898.mkv
蓝天组合-黑脸帅哥,http://em.21dtv.com/songs/60143897.mkv
蓝天组合-起飞线上的我和你,http://em.21dtv.com/songs/60143896.mkv
蒙面哥-初见恨晚,http://em.21dtv.com/songs/60143895.mkv
蒙阿哥-2017母亲,http://em.21dtv.com/songs/60143894.mkv
蒋龙-行者,http://em.21dtv.com/songs/60143893.mkv
蒋雪儿-你走后的时光,http://em.21dtv.com/songs/60143892.mkv
蒋洋-男人模样,http://em.21dtv.com/songs/60143891.mkv
蒋婴-远方的爱人,http://em.21dtv.com/songs/60143890.mkv
蒋婴-舞红袖,http://em.21dtv.com/songs/60143889.mkv
蒋婴-泪红颜,http://em.21dtv.com/songs/60143888.mkv
董阳+格桑英妮-看上眼,http://em.21dtv.com/songs/60143887.mkv
董贞-白色阳光,http://em.21dtv.com/songs/60143886.mkv
董怡辰-不朽的诗篇,http://em.21dtv.com/songs/60143885.mkv
董子健+宋祖儿-冒险吧!龙之谷,http://em.21dtv.com/songs/60143884.mkv
董俊-稻香^One Day,http://em.21dtv.com/songs/60143882.mkv
葛禹-爱上不能爱的人,http://em.21dtv.com/songs/60143881.mkv
莫日根-满江红,http://em.21dtv.com/songs/60143880.mkv
莫小娘-别怪我先走,http://em.21dtv.com/songs/60143879.mkv
莫安琪-好汉歌(现场版),http://em.21dtv.com/songs/60143878.mkv
荷兹HeZ-杀破狼(现场版),http://em.21dtv.com/songs/60143877.mkv
荷兹HeZ-我的(现场版),http://em.21dtv.com/songs/60143876.mkv
荷兹-搞不清的姐姐们的想不通的爱情,http://em.21dtv.com/songs/60143875.mkv
荷兹-啾啾啾(现场版),http://em.21dtv.com/songs/60143874.mkv
范陈炜-那情那爱那思念,http://em.21dtv.com/songs/60143873.mkv
苗苗+阿明-新洪湖水,http://em.21dtv.com/songs/60143872.mkv
苗苗-新洪湖水,http://em.21dtv.com/songs/60143871.mkv
苗伟-围城,http://em.21dtv.com/songs/60143870.mkv
苗伟-再不爱我就老了,http://em.21dtv.com/songs/60143869.mkv
苏星研-偶然间看到,http://em.21dtv.com/songs/60143867.mkv
苏成-风中芦苇荡,http://em.21dtv.com/songs/60143866.mkv
苏家恒-小人物K歌,http://em.21dtv.com/songs/60143865.mkv
花鼓小调-株洲风景游,http://em.21dtv.com/songs/60143864.mkv
花儿梦组合-幸福花儿梦,http://em.21dtv.com/songs/60143863.mkv
花僮-爱不关己,http://em.21dtv.com/songs/60143862.mkv
节奏部落-Hey Jude,http://em.21dtv.com/songs/60143857.mkv
艾菲-离骚,http://em.21dtv.com/songs/60143860.mkv
艾丽雅-信了,http://em.21dtv.com/songs/60143859.mkv
艾丽娅琪琪格-蒙古词典(MTV),http://em.21dtv.com/songs/60143858.mkv
艺涛+吴天世-战狼战狼,http://em.21dtv.com/songs/60143857.mkv
舒米恩-眼泪不要掉下来,http://em.21dtv.com/songs/60143856.mkv
舒清+冷漠-最美的时光,http://em.21dtv.com/songs/60143855.mkv
胡蒎-天国之吻,http://em.21dtv.com/songs/60143854.mkv
胡栋栋-我想我不会爱你(现场版),http://em.21dtv.com/songs/60143853.mkv
胡彦斌-男配角,http://em.21dtv.com/songs/60143852.mkv
胡建烽-爱的深伤的深,http://em.21dtv.com/songs/60143851.mkv
胡宇威-知道,http://em.21dtv.com/songs/60143850.mkv
肖龙-兄弟感谢有你,http://em.21dtv.com/songs/60143849.mkv
肖雪-青衣,http://em.21dtv.com/songs/60143848.mkv
肖雪-红娘,http://em.21dtv.com/songs/60143846.mkv
肖雪-白蛇(MTV),http://em.21dtv.com/songs/60143845.mkv
肖雪-情深意长,http://em.21dtv.com/songs/60143844.mkv
肖雪-原来你也在这里,http://em.21dtv.com/songs/60143843.mkv
肖磊+龙彦如-手牵手,http://em.21dtv.com/songs/60143842.mkv
肖敏晔-回到过去(现场版),http://em.21dtv.com/songs/60143841.mkv
肖凯晔-爱我(现场版),http://em.21dtv.com/songs/60143840.mkv
老光-微商,http://em.21dtv.com/songs/60143839.mkv
老光-回家,http://em.21dtv.com/songs/60143838.mkv
翁大涵-假如时间变成哑巴,http://em.21dtv.com/songs/60143837.mkv
群星-告白情歌,http://em.21dtv.com/songs/60143836.mkv
群星-你的哭泣连着我的心,http://em.21dtv.com/songs/60143835.mkv
群星-一辈子的朋友,http://em.21dtv.com/songs/60143834.mkv
罗正委-比幸福更幸福,http://em.21dtv.com/songs/60143833.mkv
罗大佑-家(MTV),http://em.21dtv.com/songs/60143832.mkv
罗大佑-同学会,http://em.21dtv.com/songs/60143831.mkv
罗启聪-衰仔大学(MTV),http://em.21dtv.com/songs/60143830.mkv
罗力威-古董车(MTV),http://em.21dtv.com/songs/60143829.mkv
缪以欣-那一天,http://em.21dtv.com/songs/60143828.mkv
缪以欣-侵噬(MTV),http://em.21dtv.com/songs/60143827.mkv
红袖标乐队-翠湖畔,http://em.21dtv.com/songs/60143826.mkv
红花乐团-真实的快乐,http://em.21dtv.com/songs/60143825.mkv
红花乐团-无名超人,http://em.21dtv.com/songs/60143824.mkv
紫炫-人生真滋味,http://em.21dtv.com/songs/60143823.mkv
索朗措+乐正剑-回家,http://em.21dtv.com/songs/60143822.mkv
索朗措-草原情歌,http://em.21dtv.com/songs/60143821.mkv
索朗措-回家,http://em.21dtv.com/songs/60143820.mkv
索朗扎西-四川姑娘,http://em.21dtv.com/songs/60143819.mkv
糖果树-零下二十一度的爱情,http://em.21dtv.com/songs/60143818.mkv
糖果树-爱情启示录,http://em.21dtv.com/songs/60143817.mkv
糖果树-最后的温柔,http://em.21dtv.com/songs/60143816.mkv
糖果树-天天,http://em.21dtv.com/songs/60143815.mkv
糖果树-印烙,http://em.21dtv.com/songs/60143814.mkv
糖果树-你还在,http://em.21dtv.com/songs/60143813.mkv
简弘亦-退场嘉宾,http://em.21dtv.com/songs/60143812.mkv
符致逸-寡人,http://em.21dtv.com/songs/60143811.mkv
程欢-我们是兄弟,http://em.21dtv.com/songs/60143810.mkv
程晶晶-你走了,http://em.21dtv.com/songs/60143809.mkv
程响-怎么会不难过,http://em.21dtv.com/songs/60143808.mkv
秦宇子-Luna,http://em.21dtv.com/songs/60143807.mkv
秦子墨-刀剑如梦,http://em.21dtv.com/songs/60143806.mkv
神鹰乐队-机务兄弟,http://em.21dtv.com/songs/60143805.mkv
神马乐团-累了,http://em.21dtv.com/songs/60143804.mkv
神马乐团-眼泪的错觉,http://em.21dtv.com/songs/60143803.mkv
神马乐团-爱河,http://em.21dtv.com/songs/60143802.mkv
神马乐团-梦的起点,http://em.21dtv.com/songs/60143801.mkv
神马乐团-来不及,http://em.21dtv.com/songs/60143800.mkv
神马乐团-忍耐,http://em.21dtv.com/songs/60143799.mkv
神马乐团-家,http://em.21dtv.com/songs/60143798.mkv
神马乐团-单爱,http://em.21dtv.com/songs/60143797.mkv
神马乐团-做梦,http://em.21dtv.com/songs/60143796.mkv
神马乐团-不安分,http://em.21dtv.com/songs/60143795.mkv
祝子杰-海上的月亮(现场版),http://em.21dtv.com/songs/60143794.mkv
祝子杰-棉花糖(现场版),http://em.21dtv.com/songs/60143793.mkv
祝子杰-恶作剧,http://em.21dtv.com/songs/60143792.mkv
祝代丽-做你的宝贝,http://em.21dtv.com/songs/60143791.mkv
祈inory+桐子(KiRiKo)-出发吧!新世纪,http://em.21dtv.com/songs/60143790.mkv
祈inory-出发吧新世界,http://em.21dtv.com/songs/60143789.mkv
石咏莉-以前,http://em.21dtv.com/songs/60143788.mkv
石俊贵+刘心-森迷,http://em.21dtv.com/songs/60143787.mkv
石俊哲-爱已时过境迁,http://em.21dtv.com/songs/60143786.mkv
看雪听风-悲凉的月亮,http://em.21dtv.com/songs/60143785.mkv
白海生-留住的就是幸福,http://em.21dtv.com/songs/60143784.mkv
白晓洋-相约袁州,http://em.21dtv.com/songs/60143783.mkv
白小白-她不是真的爱我,http://em.21dtv.com/songs/60143782.mkv
疯格-情歌唱到九十九,http://em.21dtv.com/songs/60143781.mkv
田越-我没有哭只是流眼泪,http://em.21dtv.com/songs/60143780.mkv
田田-阳光下的阿爸,http://em.21dtv.com/songs/60143779.mkv
田田-轻轻地爱淡淡地想念,http://em.21dtv.com/songs/60143778.mkv
田田-莲生三朵,http://em.21dtv.com/songs/60143777.mkv
田田-美丽的牧羊姑娘,http://em.21dtv.com/songs/60143776.mkv
田田-等你在西藏,http://em.21dtv.com/songs/60143775.mkv
田田-心约青海湖,http://em.21dtv.com/songs/60143774.mkv
田田-兰殇,http://em.21dtv.com/songs/60143773.mkv
瑞桐-凤凰涅槃,http://em.21dtv.com/songs/60143772.mkv
琴剑-沉香醉墨,http://em.21dtv.com/songs/60143771.mkv
理想后花园-给一个焦虑症的朋友,http://em.21dtv.com/songs/60143770.mkv
玖壹壹-派对侠,http://em.21dtv.com/songs/60143769.mkv
王馨-爱过你真的不后悔,http://em.21dtv.com/songs/60143768.mkv
王铮亮+郁可唯-星月,http://em.21dtv.com/songs/60143767.mkv
王超-远方,http://em.21dtv.com/songs/60143766.mkv
王起宏-爱到心口,http://em.21dtv.com/songs/60143765.mkv
王起宏-我好寂寞,http://em.21dtv.com/songs/60143764.mkv
王起宏-帆船之恋,http://em.21dtv.com/songs/60143763.mkv
王起宏-天涯痴情客,http://em.21dtv.com/songs/60143762.mkv
王起宏-不要说分手,http://em.21dtv.com/songs/60143757.mkv
王觉-激情中国,http://em.21dtv.com/songs/60143760.mkv
王觉-世上没有后悔药,http://em.21dtv.com/songs/60143759.mkv
王紫格-格调,http://em.21dtv.com/songs/60143758.mkv
王竟力-花样年华(现场版),http://em.21dtv.com/songs/60143757.mkv
王竟力-开到荼蘼(现场版),http://em.21dtv.com/songs/60143756.mkv
王竟力-但愿人长久,http://em.21dtv.com/songs/60143755.mkv
王竟力-Love(现场版),http://em.21dtv.com/songs/60143754.mkv
王祥森-一起高呼,http://em.21dtv.com/songs/60143753.mkv
王珞丹-Forever Young,http://em.21dtv.com/songs/60143752.mkv
王爱华-爱不需要说那么多,http://em.21dtv.com/songs/60143751.mkv
王爱华-宝贝不要哭泣,http://em.21dtv.com/songs/60143750.mkv
王爱华-不要在你伤心的时候找我,http://em.21dtv.com/songs/60143749.mkv
王滔-原来我以为,http://em.21dtv.com/songs/60143748.mkv
王海滨-爱的诺言,http://em.21dtv.com/songs/60143747.mkv
王柏龙-旅行的意义,http://em.21dtv.com/songs/60143746.mkv
王林-怎样,http://em.21dtv.com/songs/60143745.mkv
王月华-雪飞梅红,http://em.21dtv.com/songs/60143744.mkv
王月华-热恋,http://em.21dtv.com/songs/60143743.mkv
王月华-新唱钗头凤,http://em.21dtv.com/songs/60143742.mkv
王月华-中华啊我的母亲,http://em.21dtv.com/songs/60143741.mkv
王晟涵-大爱晚成,http://em.21dtv.com/songs/60143740.mkv
王晟涵-伤了那么久,http://em.21dtv.com/songs/60143739.mkv
王懿佳-心的距离(现场版),http://em.21dtv.com/songs/60143738.mkv
王思远-逃不掉,http://em.21dtv.com/songs/60143737.mkv
王思远-心脏,http://em.21dtv.com/songs/60143736.mkv
王强-人生难得几回醉,http://em.21dtv.com/songs/60143735.mkv
王建荣-明珠之城,http://em.21dtv.com/songs/60143734.mkv
王建房-在人间,http://em.21dtv.com/songs/60143733.mkv
王岩-强扭的瓜不甜,http://em.21dtv.com/songs/60143732.mkv
王岩-就是爱你,http://em.21dtv.com/songs/60143731.mkv
王岩-卤水点豆腐,http://em.21dtv.com/songs/60143730.mkv
王岩-余生只能爱你,http://em.21dtv.com/songs/60143729.mkv
王岩-一朵鲜花长在牛粪上,http://em.21dtv.com/songs/60143728.mkv
王小荣-孪生姐妹,http://em.21dtv.com/songs/60143727.mkv
王寅时-啊嘤,http://em.21dtv.com/songs/60143726.mkv
王子-做自己的王子,http://em.21dtv.com/songs/60143725.mkv
王城-为你改变我自己,http://em.21dtv.com/songs/60143724.mkv
王嘉诚-机器男友,http://em.21dtv.com/songs/60143723.mkv
王嘉仪-给男神的面书,http://em.21dtv.com/songs/60143722.mkv
王喆-醉美酒城宫,http://em.21dtv.com/songs/60143721.mkv
王可-妄语戒,http://em.21dtv.com/songs/60143720.mkv
王冠逸-信教育,http://em.21dtv.com/songs/60143719.mkv
王倩+周怡然-厉害了我的国,http://em.21dtv.com/songs/60143718.mkv
王佳佳-黄土亲祖辈亲愿,http://em.21dtv.com/songs/60143717.mkv
王乐汀-Leave Me Alone(现场版),http://em.21dtv.com/songs/60143716.mkv
王中平-好好爱护你,http://em.21dtv.com/songs/60143715.mkv
王一博+关晓彤-二次初恋,http://em.21dtv.com/songs/60143714.mkv
牟德冰-最爱的女人,http://em.21dtv.com/songs/60143713.mkv
牙牙乐-备胎的懦弱,http://em.21dtv.com/songs/60143712.mkv
燕池-九重山,http://em.21dtv.com/songs/60143711.mkv
熊梓淇+黄伟晋-破泪,http://em.21dtv.com/songs/60143710.mkv
炫棋儿-阴阳劫,http://em.21dtv.com/songs/60143709.mkv
炫棋儿-神奇的可可西里,http://em.21dtv.com/songs/60143708.mkv
炫棋儿-我是雄鹰你是狼,http://em.21dtv.com/songs/60143707.mkv
炫棋儿-上海的奉贤是我家,http://em.21dtv.com/songs/60143706.mkv
炎洋+王晓瑜-比想象永恒,http://em.21dtv.com/songs/60143705.mkv
炎洋+李承+李阳-Keep Real Me,http://em.21dtv.com/songs/60143704.mkv
炎洋-那样一个人,http://em.21dtv.com/songs/60143703.mkv
炎洋-纪月嵘,http://em.21dtv.com/songs/60143702.mkv
炎洋-离散季节,http://em.21dtv.com/songs/60143701.mkv
炎洋-碎年之隔,http://em.21dtv.com/songs/60143700.mkv
炎洋-宣告3,http://em.21dtv.com/songs/60143699.mkv
炎洋-只是我未曾忘记,http://em.21dtv.com/songs/60143698.mkv
炎洋-从未懂得炎洋,http://em.21dtv.com/songs/60143697.mkv
炎洋-不同人,http://em.21dtv.com/songs/60143696.mkv
潘玮柏战队-700(现场版),http://em.21dtv.com/songs/60143695.mkv
潘军+司红军-老伴儿,http://em.21dtv.com/songs/60143694.mkv
潘军-英雄依旧,http://em.21dtv.com/songs/60143693.mkv
潘军-湘女神韵,http://em.21dtv.com/songs/60143692.mkv
潘军-温暖,http://em.21dtv.com/songs/60143691.mkv
潘军-渔舟唱晚,http://em.21dtv.com/songs/60143690.mkv
潘军-母亲河,http://em.21dtv.com/songs/60143689.mkv
潘军-桃花红杏花白,http://em.21dtv.com/songs/60143688.mkv
潘军-春满京城,http://em.21dtv.com/songs/60143687.mkv
潘军-映山红,http://em.21dtv.com/songs/60143686.mkv
潘军-无名花,http://em.21dtv.com/songs/60143685.mkv
潘军-恋我故乡,http://em.21dtv.com/songs/60143684.mkv
潘军-忠诚,http://em.21dtv.com/songs/60143683.mkv
潘军-妈妈留给我一首歌,http://em.21dtv.com/songs/60143682.mkv
潘军-太空中有一行中国的脚印,http://em.21dtv.com/songs/60143681.mkv
潘军-天天是春天,http://em.21dtv.com/songs/60143680.mkv
潘伯仲-我是病人,http://em.21dtv.com/songs/60143679.mkv
温建林-一搭搭里,http://em.21dtv.com/songs/60143678.mkv
温建林-一对对鸳鸯水上漂,http://em.21dtv.com/songs/60143677.mkv
温建林-一壶老酒,http://em.21dtv.com/songs/60143676.mkv
深海-对着回忆说再见,http://em.21dtv.com/songs/60143675.mkv
涓子-只恋百合美,http://em.21dtv.com/songs/60143674.mkv
海镔-爱你恨你放不下你,http://em.21dtv.com/songs/60143673.mkv
海生-死不放手其实很丑,http://em.21dtv.com/songs/60143672.mkv
海弦月-婚礼进行时,http://em.21dtv.com/songs/60143671.mkv
浅笑-爱染残花香,http://em.21dtv.com/songs/60143670.mkv
派伟俊-战斗吧枪娘,http://em.21dtv.com/songs/60143669.mkv
洛天依-花花世界,http://em.21dtv.com/songs/60143668.mkv
泽央卓玛-爸爸妈妈,http://em.21dtv.com/songs/60143667.mkv
泽仁哈姆-贴近太阳的地方,http://em.21dtv.com/songs/60143666.mkv
泽仁哈姆-莫尼山,http://em.21dtv.com/songs/60143665.mkv
泽仁哈姆-草原夜色美,http://em.21dtv.com/songs/60143664.mkv
泽仁哈姆-玛尼情歌,http://em.21dtv.com/songs/60143663.mkv
泽仁哈姆-歌在飞,http://em.21dtv.com/songs/60143662.mkv
泽仁哈姆-梦来梦去醉千年,http://em.21dtv.com/songs/60143657.mkv
泽仁哈姆-月光下的布达拉,http://em.21dtv.com/songs/60143660.mkv
泽仁哈姆-手心里的温柔,http://em.21dtv.com/songs/60143659.mkv
泽仁哈姆-我的根在草原,http://em.21dtv.com/songs/60143658.mkv
泽仁哈姆-慈祥的阿爸,http://em.21dtv.com/songs/60143657.mkv
泽仁哈姆-慈祥的母亲,http://em.21dtv.com/songs/60143656.mkv
泽仁哈姆-呼伦贝尔大草原,http://em.21dtv.com/songs/60143655.mkv
法兰黛乐团-一时脆弱,http://em.21dtv.com/songs/60143654.mkv
沈佳玉-你们很配,http://em.21dtv.com/songs/60143653.mkv
沁心小筑+烟圈-妹妹花,http://em.21dtv.com/songs/60143652.mkv
汪苏泷-吃土,http://em.21dtv.com/songs/60143651.mkv
汪苏泷-I\\\'ll Be There,http://em.21dtv.com/songs/60143650.mkv
汪泓-梦想之巅,http://em.21dtv.com/songs/60143649.mkv
汪峰-雨天的回忆,http://em.21dtv.com/songs/60143648.mkv
汪峰-一瞬间,http://em.21dtv.com/songs/60143647.mkv
汪小敏-Waiting For You,http://em.21dtv.com/songs/60143646.mkv
江若琳-我只不过是我,http://em.21dtv.com/songs/60143645.mkv
水果哥-我还没有把你爱够,http://em.21dtv.com/songs/60143644.mkv
水果哥-心牢,http://em.21dtv.com/songs/60143643.mkv
毛雨张-你敢我就敢(现场版),http://em.21dtv.com/songs/60143642.mkv
毛泽少-微凉,http://em.21dtv.com/songs/60143641.mkv
毛泽少-可以如果,http://em.21dtv.com/songs/60143640.mkv
毛泽少-亲爱的请留下,http://em.21dtv.com/songs/60143639.mkv
毛不易-消愁(现场版),http://em.21dtv.com/songs/60143638.mkv
毛不易-感觉自己是巨星,http://em.21dtv.com/songs/60143637.mkv
毛不易-像我这样的人(现场版),http://em.21dtv.com/songs/60143636.mkv
毛不易-二零三(现场版),http://em.21dtv.com/songs/60143635.mkv
毕书尽-You\\\'re Gone,http://em.21dtv.com/songs/60143634.mkv
段娟-农民工我的好兄弟,http://em.21dtv.com/songs/60143633.mkv
段娟-乡恋,http://em.21dtv.com/songs/60143632.mkv
正负极组合-拥抱中国梦,http://em.21dtv.com/songs/60143631.mkv
正云-我问你,http://em.21dtv.com/songs/60143630.mkv
欧阳靖+Tizzy T-无束缚,http://em.21dtv.com/songs/60143629.mkv
欧阳靖-Rhyme Book,http://em.21dtv.com/songs/60143628.mkv
欧阳靖-Hiphop Man,http://em.21dtv.com/songs/60143627.mkv
欧阳青-敬佛要有一颗慈悲心,http://em.21dtv.com/songs/60143626.mkv
欧阳朵+小小浩-时光荏苒,http://em.21dtv.com/songs/60143625.mkv
欧阳尚尚-别问爱的对不对,http://em.21dtv.com/songs/60143624.mkv
楚颜-清衣襟,http://em.21dtv.com/songs/60143623.mkv
梦彤-相约虎邱,http://em.21dtv.com/songs/60143622.mkv
梅朵-一辈子对你好,http://em.21dtv.com/songs/60143621.mkv
梅朵-一曲禅音,http://em.21dtv.com/songs/60143620.mkv
梅子飘香-我在苍溪等你来,http://em.21dtv.com/songs/60143579.mkv
梁静茹-我就知道那是爱,http://em.21dtv.com/songs/60143578.mkv
梁汉文-缠绵朋友,http://em.21dtv.com/songs/60143577.mkv
梁根荣-后退,http://em.21dtv.com/songs/60143576.mkv
梁文福+刘瑞政+王邦吉-细水长流,http://em.21dtv.com/songs/60143575.mkv
桑娜央金-我爱你西藏,http://em.21dtv.com/songs/60143574.mkv
桑娜央金-心中的西藏,http://em.21dtv.com/songs/60143573.mkv
格桑英妮-美丽的草原,http://em.21dtv.com/songs/60143572.mkv
校长-带你去旅行,http://em.21dtv.com/songs/60143571.mkv
柴俊-无法原谅,http://em.21dtv.com/songs/60143570.mkv
柳月芽-记忆晴空,http://em.21dtv.com/songs/60143609.mkv
柯言-再叫你一声亲爱的,http://em.21dtv.com/songs/60143608.mkv
柯羽-老妹儿,http://em.21dtv.com/songs/60143607.mkv
柯泯薰-失去光的萤火,http://em.21dtv.com/songs/60143606.mkv
柯泯薰-光害,http://em.21dtv.com/songs/60143605.mkv
枫舞+何文秀-黑夜梦见孤身游,http://em.21dtv.com/songs/60143604.mkv
枫舞-一缕芳魂蓝桥梦,http://em.21dtv.com/songs/60143603.mkv
林正-To Mom,http://em.21dtv.com/songs/60143602.mkv
林欣甫-克隆太阳,http://em.21dtv.com/songs/60143601.mkv
林思彤-思童,http://em.21dtv.com/songs/60143600.mkv
林奕匡-有泪多好,http://em.21dtv.com/songs/60143599.mkv
林和夜-相聚万年树,http://em.21dtv.com/songs/60143598.mkv
杰子-新一曲红尘,http://em.21dtv.com/songs/60143597.mkv
杨静-我们还要不要爱下去,http://em.21dtv.com/songs/60143596.mkv
杨语浠-爱的就是你,http://em.21dtv.com/songs/60143595.mkv
杨英越+杨琳-心中的向往,http://em.21dtv.com/songs/60143594.mkv
杨清明-全身而退,http://em.21dtv.com/songs/60143593.mkv
杨海莺-好戏连台,http://em.21dtv.com/songs/60143592.mkv
杨洪铭+刘晓霞-我爱你中国,http://em.21dtv.com/songs/60143591.mkv
杨洪铭-滚滚长江东逝水,http://em.21dtv.com/songs/60143590.mkv
杨洪铭-夕阳红,http://em.21dtv.com/songs/60143589.mkv
杨梓文祺-那么近那么远(MTV),http://em.21dtv.com/songs/60143588.mkv
杨格-炸毁这种妖艳的世界,http://em.21dtv.com/songs/60143587.mkv
杨斯捷-不说再见,http://em.21dtv.com/songs/60143586.mkv
杨敏-时光情书,http://em.21dtv.com/songs/60143585.mkv
杨帆-无处可躲,http://em.21dtv.com/songs/60143584.mkv
杨小帅-儿时(现场版),http://em.21dtv.com/songs/60143583.mkv
杨子杰-她走了,http://em.21dtv.com/songs/60143582.mkv
杨培安+崔子格-生死相随,http://em.21dtv.com/songs/60143581.mkv
杨卿俪-勿忘初心,http://em.21dtv.com/songs/60143580.mkv
杨军-健康最重要,http://em.21dtv.com/songs/60143579.mkv
杨军-今生来世好兄弟,http://em.21dtv.com/songs/60143578.mkv
杨光-呼吸不说谎,http://em.21dtv.com/songs/60143577.mkv
杨仪秀-您好房莹瑜伽,http://em.21dtv.com/songs/60143576.mkv
杨东伟-不尽的思念,http://em.21dtv.com/songs/60143575.mkv
杜瑞才-喜哈哈,http://em.21dtv.com/songs/60143574.mkv
杜桦-三生三世桃花缘,http://em.21dtv.com/songs/60143573.mkv
杜星萤-致姗姗来迟的你(现场版),http://em.21dtv.com/songs/60143572.mkv
杜星萤-给你看(现场版),http://em.21dtv.com/songs/60143571.mkv
杜冠宏-爱情天份,http://em.21dtv.com/songs/60143570.mkv
李雅-越过山丘(现场版),http://em.21dtv.com/songs/60143569.mkv
李雅-旅途(现场版),http://em.21dtv.com/songs/60143568.mkv
李采娜-不再过问,http://em.21dtv.com/songs/60143567.mkv
